text,source,split
"If muslim countries ever hope to become rich and prosperous, they have to drop the muslim part, it's simply outdated and not compatible with a modern world, which is proven again and again on a daily basis throughout the world.",youtube,train
"If you support Islam and Muslims, it is because you do not know what they really are.",conan,train
Gay men being shot is funny.,mconan,train
Germany has a big imported antisemitismproblem. Many fanatic muslims make demonstrations against Jews. This is the fruit of Merkel imigration policy. https://t.co/2C15gJlm6m,hateval,train
Western societies are too much civilised to welcome Muslims.,conan,train
"This is the argument homosexuals use to justify their behavior , that because there are no `` red letters '' about it , then homosexuality is not a bad thing .",wsf,train
"One more thing: There is not now, nor there has ever been any such thing as a ""palestinian"".",youtube,train
@ChenGonSol @phoenixkhost @phillycustoms These boats act like a taxi service for economic migrants posing as refugees and only come to Europe to seek welfare benefits of the west? If they were refugees why not stop at Turkey like the real refugees? Instea,hateval,train
Only who cannot understand what Islam and Muslims really are can support it.,conan,train
There are London areas that could be described as nothing less than little islamic republics .,wsf,train
"We cannot take our dog for a walk, because a local Muslim can be offended by this action.",conan,train
"Yes, the MSM and others would have us believe that no refugees have committed any crimes--but the evidence is... https://t.co/fvkpCri9eA",hateval,train
"We cannot build churches in islamic countries, why we should permit Muslims to build mosques in our countries?",conan,train
Immigrants in the US are not 'legitimate' citizens because they do not have 'legal' status.,mconan,train
Imagine when all the EU migrants go home after #Brexit. No more baguettes or pizza. People in the UK will be reduced to just eating traditional UK foods. Like chicken Balti. https://t.co/W7LJlNtzoB,hateval,train
Intolerance and violence can only increase when mass migration happens.,mconan,train
Why would you want to see this pollution spread further into our gene pool ?,wsf,train
America Is Not a Nation of Immigrants https://t.co/KtCybmQIa8 Great read...,hateval,train
`` Those evil Whites .,wsf,train
Why the mainstream media don't use more masculine voices in the news?,mconan,train
Muslims have nothing to contribute to our society.,conan,train
"Takes the whole white guilt out of it, which is the major reason why no one dares speaking ill of any foreign cultures and/or religions..",youtube,train
There is nothing for the white race: it is the one really disriminated.,mconan,train
So according to your logic since blacks have been in N.America for hundreds of yrs they should be allowed to stay ? and yes whites should leave africa .,wsf,train
If anyone knows where i can get the Uranium to do so please PM me.,youtube,train
@J_VoiceUK Listening to the world service this am criticism of Israel for wanting to deport young African male migrants it maybe evidence from Europe like France and France many are not settling and are turning to crime better the truth than living a lie,hateval,train
Last time i checked the countries that are being attacked and invaded are those will natural resources.,youtube,train
"We cannot celebrate our festivities, because Muslim can be offended by them.",conan,train
@ziadtheactivist Oh we created the Mexican refugees? Americans fight for their country. Others run..:(..,hateval,train
Gypsies like living in trailer parks.,mconan,train
Japan is able to keep clean his country from refugees. 2017 they accept only 20 from nearly 20.000 requests. This is worldrecord ! https://t.co/Y6Xvy2gXbC,hateval,train
"All the jews I have ever known will do anything for money , and all I can say is there are no good jews",wsf,train
"@V_of_Europe Actually I wonder how safe they would feel standing in the middle of a group of these ""child refugees""?",hateval,train
Maybe God was punishing them for their interracial marriage .,wsf,train
"We have become so political correct that when anybody tries to find fault with the actions of a migrant, they are accused of 'Islamophobia'.",mconan,train
Minorities vote to strip wealth and power from White people and they are organised to do this by the J*ws.,mconan,train
I dont see Christians/Jews bombing and killing hundreds of innocents everyday.,youtube,train
You get NON-WHITE paint,youtube,train
Biting the hand that feeds you. All part of the Hijra (immigration jihad). https://t.co/7UcTBer10r,hateval,train
why do muslims want to change the laws in the countries they go to?,youtube,train
It's saying we should have tighter immigration laws!,youtube,train
If we do not stand up against Islam they will consider our silence as a way of acceptance!,conan,train
"The Jews control everything. They own the Federal Reserve, the U.S. Congress, and the British Cabinet. They control the major media, education, and most religious groups.",mconan,train
"@MSNBC If the refugees dont get food and water - they will go back quick, here the President havnt to do much !",hateval,train
The same way they take advantage of the state everywhere else .,wsf,train
No religion claims to be the 'religion of peace' more than Islam. I wonder why they need to keep repeating this?,conan,train
Jews totally run Hollywood.,mconan,train
Ruth Davidson more interested in her lovers immigration right that doing anything useful for the poor of Scotland except suggestive photo,hateval,train
"If you look at an Alaskan malamute and a timber wolf that are two different species , they look a lot more alike than say a Congolese and a Swede .",wsf,train
"yeah, maybe if you are Jewish They just warm up the old money printing press when they might feel like they are getting low .",wsf,train
"Black minorities vote to strip wealth, power and opportunity from White people.",mconan,train
Jews control the world economy.,mconan,train
Immigrants just want to claim welfare money: why do we even keep paying taxes for them?,mconan,train
Nearly everything if not all acts that the liberals carry out damage this nation and our people .,wsf,train
